video_id,contestant,question,options,correct_answer,contestant_answer,category,level,amount,joker_used,is_correct,eliminated
-PpCAT73h2g,Contestant_015,Dostluğu ve bağlılığı içten olan kişiler için hangisi söylenir?,"['A) Sadık', 'B) Suskun', 'C) Agresif', 'D) Kurnaz']",A,A,Genel Kültür,3,7500.0,yok,True,False
-PpCAT73h2g,Contestant_015,"Osmanlı İmparatorluğu'ndan bahsediliyordu, girdiğiniz tarih dersinde hangi savaş anlatılıyordu?","['A) Dandanakan Muharebesi', 'B) Miryokefalon Muharebesi', 'C) Mohaç Meydan Muharebesi', 'D) Malazgirt Meydan Muharebesi']",C,C,Tarih,4,10000.0,"seyirci, telefon",True,False
-PpCAT73h2g,Contestant_015,Dinlediğiniz 'Unutmaya Ömrüm Yeter mi' adlı şarkıyı seslendiren kimdir?,"['A) Ferdi Özbeğen', 'B) Sezen Aksu', 'C) Adnan Şenses', 'D) Ümit Besen']",D,D,Müzik,5,20000.0,yok,True,False
-PpCAT73h2g,Contestant_015,Kenar uzunlukları 5 ve 7 cm olan bir dikdörtgenin kısa kenarı 1 cm küçültülüp uzun kenarı 2 cm büyütülürse dikdörtgenin alanı kaç cm² artar?,"['A) 1', 'B) 2', 'C) 3', 'D) 4']",A,A,Matematik,6,30000.0,yok,True,False
-PpCAT73h2g,Contestant_015,Hangisi James Bond'u sinemada canlandıran oyunculardan biridir?,"['A) Harrison Ford', 'B) Clint Eastwood', 'C) Marlon Brando', 'D) Pierce Brosnan']",D,C,Sanat,7,50000.0,yarı_yarıya,False,True
0ehzATPsmGo,Contestant_016,Nasıl kişilerin enerjik olduğu söylenir?,"['A) utangaç sıkılgan olan.', 'B hareketli aktif olan', 'C tembel uyuşuk olan.', 'D. Bitkin yorulmuş olan.']",B,B,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_016,Kapişonlu modelleri satılan kıyafetler hangileri olur?,"['A ayakkabılar ve terlikler.', 'B pantolonlar ve şortlar', 'C. Montlar ve yelekler', 'D etekler ve taytlar.']",C,C,Genel Kültür,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_016,Soyu tükenmemiş en uzun boylu memeli kara hayvanı hangisidir?,"['A) Kambur balina', 'B) Zürafa', 'C) Fil', 'D) Kutup ayısı.']",B,B,Bilim,3,7500.0,yok,True,False
0ehzATPsmGo,Contestant_016,İnsanların bütünü anlamına gelen kelimenin Türk Dil Kurumu güncel Türkçe sözlükteki doğru yazılışı nasıldır?,"['A herkes', 'B herkes', 'C herkeş', 'D herkej']",B,B,Dil Bilgisi,4,10000.0,yok,True,False
0ehzATPsmGo,Contestant_016,Dinlediğiniz yerli Plaka adlı şarkıyı seslendiren kimdir?,"['A. Kille Hakan', 'B. Erci E', 'C. Sansar Salvo.', 'D. Ceza.']",D,D,Müzik,5,20000.0,yok,True,False
0ehzATPsmGo,Contestant_016,Edip Cansever'in hangi adlı eseri vardır?,"['A) Yerçekimli karanfil.', 'B) Vektörlü lale.', 'C) Radyasyonlu papatya.', 'D efsonlu menekçe.']",A,A,Edebiyat,6,30000.0,yok,True,False
0ehzATPsmGo,Contestant_016,Koj Yakuşo'nun 2023 Kan Film Festivalinde en iyi erkek oyuncu ödülünü aldığı Wim Wanders'ın yönettiği filmin adı hangisidir?,"['A parazit', 'B. The revenant göç', 'C in the mood for love', 'D. Perfect days.']",D,D,Sanat,7,50000.0,"telefon, seyirci",True,False
0ehzATPsmGo,Contestant_016,Google 2023 raporlarına göre 2023'te Türkiye'de en çok hangi numaralı plakanın nereye ait olduğu arama motorunda aratılmıştır.,"['A 17', 'B 23', 'C 50', 'D 88']",D,D,Genel Kültür,8,100000.0,"yarı_yarıya, değiştir",True,False
0ehzATPsmGo,Contestant_016,Kur'an-ı Kerim'de Bakara Suresi 185. ayette Ramazan ayı ile ilgili hangisi yazar?,"[""A. Kur'an'ın indirildiği ay oldu."", ""B Hz Muhammed'in doğduğu ay oldu."", 'C kıyametin kopacağı ay oldu.', ""D Kabe'nin yapıldığı ay oldu.""]",A,A,Din Kültürü,9,200000.0,yok,True,False
0ehzATPsmGo,Contestant_016,Türk Dil Kurumu güncel Türkçe sözlükte labrador kelimesi hangisi olarak tanımlanır?,"['A) Jeolojik bir tuz.', 'B) Bir köpek ırkı', 'C. Bir okyanus akıntısı.', ""D. Güney Amerika'da bir ada.""]",C,B,Genel Kültür,10,300000.0,yok,False,True
0ehzATPsmGo,Contestant_017,Ocak ayının birinci günü hangisinin sözlük tanımıdır?,"['A) Sevgililer Günü', 'B) Ulusal Egemenlik ve Çocuk Bayramı', 'C) Anneler Günü', 'D) Yılbaşı.']",D,D,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_017,Hangisi genellikle çocuk bahçelerinde bulunan oyun araçlarıdır?,"['A) Salıncak, kaydırak, tahterevalli', 'B) Ocak, fırın, Davlumbas', 'C) Chofben termosifon vantilatör.', 'D. Kriko. Bijon anahtarı. Stepne.']",A,A,Genel Kültür,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_017,"YTÜ, KT, Ü, itü, Ottü gibi kısaltmalardaki ü harfinin açılımı nedir?","['A. Üniversitesi', 'B. Ülkesi', 'C. Üniforması', 'D ücreti.']",A,A,Genel Kültür,3,7500.0,yok,True,False
0ehzATPsmGo,Contestant_017,Beyhude geçti yıllar diyen biri yılların nasıl geçtiğini söylemiş olur?,"['A) Dolu dolu ve eğlenceli.', 'B) Faydalı ve şenşakrak', 'C. Yararsız ve boşuna.', 'D işe yarar ve başarılı.']",C,C,Dil Bilgisi,4,10000.0,seyirci,True,False
0ehzATPsmGo,Contestant_017,Dinlediğiniz Aşkı Bulacaksın adlı şarkıyı seslendiren kimdir?,"['A) İbrahim Tatlıses.', 'B) Tanju Okan', 'C) Ümit Desen.', 'D Kah Dalımıçı.']",B,B,Müzik,5,20000.0,yarı_yarıya,True,False
0ehzATPsmGo,Contestant_017,"Yaban armudu, dağ armudu olarak da adlandırılan ağaç ve meyvesi hangisidir?","['A) Ahlat', 'B) İde', 'C palamut', 'D keçi boynuzu.']",A,A,Genel Kültür,6,30000.0,yok,True,False
0ehzATPsmGo,Contestant_017,İnsan nedir adlı eserin yazarı kimdir?,"['A. Charles Dickens', 'B. Mark Twain', 'C Oscar Wild', 'D. Ermst Hamming Bay.']",B,B,Edebiyat,7,50000.0,telefon,True,False
0ehzATPsmGo,Contestant_017,"Çin'de bebeklere eskiden 100 günlük, günümüzde bir aylıkken esas ismi verilirken öncesinde verilen ufaklık benzeri geçici isimlerin genel adı nedir?","['A. Yumurta adı.', 'B Süt adı.', 'C. Uyku adı.', 'D. Gözyaşı adı.']",B,A,Genel Kültür,8,100000.0,değiştir,False,True
0ehzATPsmGo,Contestant_018,Genellikle hangisi ebeveynlerin çocuklarına yaptığı klişe uyarılardan biri olmaz?,"['A) Yemezsen arkandan ağlar.', 'B) Süt içmezsen boyun uzamaz.', 'C) Cereyanda kalma. Hasta olursun.', 'D. Sınava çalışma kopya çekersin.']",D,D,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_018,Bulunduğunuz yerdeki ekipman arasında hangileri varsa muhtemelen bir fitness salonundasınızdır?,"['A) Çapa Orak Tırpan.', 'B. Dumble halter koşu bandığı.', 'C. Atlı karınca kamikaze dönme dolap.', 'D. Buldozer forklift asfalt silindiri.']",B,B,Spor,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_018,Mırlayan bir hayvan hangisini de yapar?,"['A. Kişneme', 'B gıdaklama', 'C. Tıslama', 'D anırma.']",C,C,Genel Kültür,3,7500.0,yok,True,False
0ehzATPsmGo,Contestant_018,Gözlüksüzler kelimesinin kökü nedir?,"['A) Gözlüksüzler', 'B gözlüksüz.', 'C gözlük', 'D göz.']",D,D,Dil Bilgisi,4,10000.0,yok,True,False
0ehzATPsmGo,Contestant_018,Hangisi Isaac Newton'ın F = MA formülündeki üç harfin simgelediği terimlerden biri değildir?,"['A) ısı', 'B) ivme', 'C kütle', 'D) kuvvet.']",A,A,Bilim,5,20000.0,yok,True,False
0ehzATPsmGo,Contestant_018,Hangi ödül futbolculara verilir?,"['A Grammy', 'B. Balondor.', 'C Pitzer', 'D. Baffa.']",B,B,Spor,6,30000.0,yok,True,False
0ehzATPsmGo,Contestant_018,Dinlediğiniz Danza Kuduro adlı şarkıyı Luenzo ile birlikte seslendiren kimdir?,"['A) Luis Fonsy.', 'B) Maluma,', 'C Manuo,', 'D) Don Donomar.']",D,D,Müzik,7,50000.0,seyirci,True,False
0ehzATPsmGo,Contestant_018,Viyana kuşatması hangi padişah döneminde gerçekleşmiştir?,"['A 2. Mehmet', 'B 1. Süleyman', 'C 4. Mehmet', 'D 1. Bayezit.']",C,C,Tarih,8,100000.0,yarı_yarıya,True,False
0ehzATPsmGo,Contestant_018,En son 2023'te yenilenen Formula 1'de pit stop yapan bir aracın 4 lastiğinin çıkarılıp takılması rekoru kaç saniyedir?,"['A) 1.8 saniye.', 'B saniye', 'C 3.8 saniye', 'D 4.8 saniye.']",A,A,Spor,9,200000.0,telefon,True,False
0ehzATPsmGo,Contestant_018,Hangisinden çıplak gözle Ağrı Dağ manzarasını izleyemezsiniz?,"['A) Ağrı ilinin merkezinden.', 'B) Iğdır ilinin merkezinden.', ""C) Ermenistan'ın başkenti Erivan'dan."", ""D) İran'ın Batı Azerbaycan eyaletinden""]",A,A,Coğrafya,10,300000.0,değiştir,True,False
0ehzATPsmGo,Contestant_018,Bu eee ahtapotlarla ilgili verilen bilgilerden hangisi doğrudur?,"['A. Üç kalbi 8 kolu 9 beyni vardır.', 'B. 3 midesi 8 kolu 9 gözü vardır.', 'C gözü 8 kolu 9 kalbi vardır.', 'D beyni 8 kolu 9 midesi vardır.']",A,D,Bilim,11,500000.0,yok,False,True
0ehzATPsmGo,Contestant_019,Hangisi cilt bakım ürünlerinin tanıtımında karşılaşılabilen bir ifadedir?,"['A. Sarı virgülleri yok eder.', 'B. Kırmızı tirelere kök söktürür.', 'C. Siyah noktaları temizler.', 'D. Beyaz ünlemlerden arındırır.']",C,C,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_019,Hayran kaldım diyen biri yaşadığı hangi duyguyu dile getirmiş olur?,"['A) utanma', 'B) Korku', 'C beğenme', 'D) Özlem.']",C,C,Genel Kültür,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_019,Hangileri ağılda barınır?,"['A. Evcil küçükbaş hayvanlar.', 'B katil balinalar.', 'C işçi arılar.', 'D Damarlı tohumsuz bitkiler.']",A,A,Genel Kültür,3,7500.0,seyirci,True,False
0ehzATPsmGo,Contestant_019,Bir toplantı sırasında yapılan oylamada oy birliği sağlanması için katılımcıların ne kadarının aynı yönde oy kullanmış olması gerekir?,"['A birkaçının', 'B yarısının', 'C yarısından fazlasının', 'D tümünün.']",D,D,Genel Kültür,4,10000.0,yok,True,False
0ehzATPsmGo,Contestant_019,Garip akımının öncülüğünü yapmış üç kişi için hangi ifade doğrudur?,"['A) futbol hakemidirler.', 'B) şairdirler.', 'C) Savaş pilotudurlar.', 'D arabeskçidirler.']",B,B,Edebiyat,5,20000.0,yarı_yarıya,True,False
0ehzATPsmGo,Contestant_019,Dinlediğiniz Yıldızların Altında adlı şarkıyı seslendiren grup hangisidir?,"['A grup laçin.', 'B kargo.', 'C grup vitamin.', 'D pinhani.']",D,C,Müzik,6,30000.0,yok,False,True
0ehzATPsmGo,Contestant_020,Kimlere solak denir?,"['A) Genellikle sol elini kullananlara.', 'B evinde solucan besleyenlere.', 'C) solist olanlara.', 'D solungaç solunumu yapanlara.']",A,A,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_020,Futbol gibi bazı takım oyunlarında ağ ile kaplanmış topun sokulmaya çalışıldığı yer hangisi olur?,"['A Mahsen', 'B Çardak', 'C Kale', 'D) Şato.']",C,C,Spor,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_020,Kamyonların arkasında rastlanabilen ve hastam çok şeklinde biten yazının başı genellikle nasıl olur?,"['A) mühendis değilim ama.', 'B) avukat değilim ama', 'C mimar değilim ama.', 'D. Doktor değilim ama.']",D,D,Genel Kültür,3,7500.0,yok,True,False
0ehzATPsmGo,Contestant_020,Dinlediğiniz Haberi Olsun adlı şarkıyı seslendiren kimdir?,"['A) Emel Müftüoğlu', 'B) Demet Sağıroğlu', 'C) Yıldız Tilbe', 'D) Demet Akalın.']",C,C,Müzik,4,10000.0,yok,True,False
0ehzATPsmGo,Contestant_020,Arka yüzünde Yunus Emre'nin tasvirinin bulunduğu Türk lirası banknotu hangisidir?,"['A) 20', 'B) 50', 'C 100', 'D 200']",D,D,Genel Kültür,5,20000.0,seyirci,True,False
0ehzATPsmGo,Contestant_020,İçi peynirle doldurulmuş ekmekten oluşan Haçapuri adlı yemek hangi ülke mutfağına özgüdür?,"['A. Gürcistan', 'B. Arjantin', 'C. Cezayir', 'D) Japonya.']",A,C,Genel Kültür,6,30000.0,"telefon, yarı_yarıya",False,True
0ehzATPsmGo,Contestant_021,Birbiri üzerine konulup sabitlenerek kolay bir biçimde yemeklerin taşınmasını sağlayan kaplara ne ad verilir?,"['A) Sefer tası', 'B. Yolculuk tenceresi.', 'C Seyahat tepsisi.', 'D gezinti teknesi.']",A,A,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_021,Birinin yaptığı bir işin kötü olduğunu üzülerek belirtmek için kullanılan ifade hangisi olur?,"['A) Şerefle anmak.', 'B) Müşerref olmak', 'C. E esefle kınamak.', 'D) rölyefle süslemek.']",C,C,Dil Bilgisi,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_021,Tarih atarken gün ve ay kısmına sırasıyla hangi ikisi yazıldığında Türkiye'deki milli bayramlardan birinin tarihi yazılmış olur.,"['A 23 ve 09', 'B 14 ve 02', 'C 19 ve 05', 'D 04 ve 07']",C,C,Tarih,3,7500.0,yok,True,False
0ehzATPsmGo,Contestant_021,Güneşe en yakın 3üncü gezegen hangisidir?,"['A) Merkür', 'B) Venüs', 'C) Dünya', 'D) Mars.']",C,C,Bilim,4,10000.0,yok,True,False
0ehzATPsmGo,Contestant_021,Ufacık haliyle dev gibi rakiplerini havaya kaldırıp yerden yere vururdu diyen biri muhtemelen süper güçleri olan hangi çizgi kahramandan bahsediyordur?,"['A. Silvester', 'B. Road Runner', 'C Scooby Do', 'D. Atom karınca.']",D,D,Genel Kültür,5,20000.0,seyirci,True,False
0ehzATPsmGo,Contestant_021,Hangisi macerayla eş anlamlı değildir?,"['A) Serüven', 'B) Sergüzeşt', 'C Avantür', 'D) Yolculuk.']",D,B,Dil Bilgisi,6,30000.0,telefon,False,True
0ehzATPsmGo,Contestant_022,Pencereye veya bir açıklığın önüne getirilen örtü hangisidir?,"['A) Lambader.', 'B) Sürahi', 'C) Perde', 'D) Faraş.']",C,C,Genel Kültür,1,2000.0,yok,True,False
0ehzATPsmGo,Contestant_022,Atasözüne göre kaç fincan kahvenin 40 yıl hatırı vardır?,"['A) 1', 'B 2', 'C) 4', 'D 40']",A,A,Genel Kültür,2,5000.0,yok,True,False
0ehzATPsmGo,Contestant_022,Hangisinde gol atılmaz?,"['A. Futbol', 'B. Handbol', 'C. Su topu.', 'D plaj voleybolu.']",D,D,Spor,3,7500.0,seyirci,True,False
0ehzATPsmGo,Contestant_022,Hangisi sözlükte tanımı olan bir kelimedir?,"['A) Ortapedik', 'B) Ortopedik', 'C) Ortipedik', 'D) Ortepedik.']",B,D,Dil Bilgisi,4,10000.0,telefon,False,True
1EIq8DUC-H4,Contestant_023,iyi hoş olan anlamına gelen ifade hangisidir?,"['A Meşe palamudu', 'B kabak çekirdeği', 'C fıstık', 'D at kestanesi']",C,C,Genel Kültür,1,0.0,yok,True,False
1EIq8DUC-H4,Contestant_023,karikatür ve filmlerde çöle düşmüş kişilerin en çok yapmak istediği şey genellikle hangisi olur?,"['A Denize nazır restoranda balık yemek', 'B be yıldızlı otelde branç katılmak', 'C açık havada mangal partisi vermek', 'D su içmek']",D,D,Genel Kültür,2,0.0,yok,True,False
1EIq8DUC-H4,Contestant_023,hangisi hayvanlar aleminin şubelerinden birinin adı değildir?,"['A kanatlı solucanlar', 'B Halkalı solucanlar', 'C yuvarlak solucanlar', 'D yassı solucanlar']",A,A,Bilim,3,0.0,yok,True,False
1EIq8DUC-H4,Contestant_023,baldırda bulunan iki kemikten ince olanı hangisidir?,"['A Uyluk kemiği', 'B Baldır kemiği', 'C Köprücük kemiği', 'D kürek kemiği']",B,A,Bilim,4,0.0,yok,False,True
1EIq8DUC-H4,Contestant_024,bir süpermarkette Muhtemelen hangisi meşrubat reyonunda bulunmaz?,"['A vişne suyu', 'B şeftali suyu', 'C ananas suyu', 'D çamaşır suyu']",D,D,Genel Kültür,1,0.0,yok,True,False
1EIq8DUC-H4,Contestant_024,hangisini diyen biri karşılaştığı durumdan şüphe ettiğini belirtmiş olur?,"['A ben biraz tiftiklendi', 'B ben biraz kıllandım', 'C ben biraz tüylendi', 'D rahatladım']",B,B,Genel Kültür,2,0.0,yok,True,False
1EIq8DUC-H4,Contestant_024,ünlü bir fabla iltifat ettiği karganın ağzındaki peyniri düşürmesine neden olan hangisidir?,"['A Arizona kertenkelesi', 'B dev anakonda', 'C büyük beyaz köpek balığı', 'D tilki']",D,D,Edebiyat,3,0.0,yok,True,False
1EIq8DUC-H4,Contestant_024,hangi mutfak aleti dönen bıçakları sayesinde içine konulan gıdaları kıyma parçalama doğrama işini yapar?,"['A fritöz', 'B Rondo', 'C davlunbaz', 'D termos']",B,B,Genel Kültür,4,0.0,seyirci,True,False
1EIq8DUC-H4,Contestant_024,Dinlediğiniz Hoşuna mı Gidiyor adlı şarkıyı seslendiren kimdir?,"['A Aleyna Tilki', 'B Ece Seçkin', 'C Demet Akalın', 'D Hande Yener']",B,B,Müzik,5,0.0,yok,True,False
1EIq8DUC-H4,Contestant_024,hangi romanın yazarı Halide Edip Adıvar'dır?,"['A Handan', 'B Eylül', 'C Nilgün', 'D Yaban']",A,A,Edebiyat,6,0.0,"telefon, yarı_yarıya",True,False
1EIq8DUC-H4,Contestant_024,"Tales, Anaksimandros gibi Antik Çağ filozoflarının yaşamış olduğu hangi şehrin kalıntıları günümüzde Aydın il sınırları içindedir?","['A Asos', 'B Aspendos', 'C Millet', 'D Sagalasos']",C,,Tarih,7,0.0,yok,False,True
1EIq8DUC-H4,Contestant_025,süpermarketlerde ve mağazalarda belirli günlerde seçili ürünlerde genellikle hangisinin olduğu vurgulanır?,"['A depozito', 'B indirim', 'C amortisman', 'D veresiye']",B,B,Genel Kültür,1,0.0,yok,True,False
1EIq8DUC-H4,Contestant_025,filmlerde gece Gök gürlemesinden veya karanlıktan korkan küçük çocuklar genellikle hangisini yapmak ister?,"['A hava almak için dışarı çıkmak', 'B korku filmi izlemek', 'C odasına çekilip yalnız kalmak', 'D anne ve babasının arasında yatmak']",D,D,Genel Kültür,2,0.0,yok,True,False
1EIq8DUC-H4,Contestant_025,hangisi çok laf edip Tedirgin etmek anlamına gelen bir deyimdir?,"['A akıl süpürmek', 'B zihin çitilemek', 'C baş durulamak', 'D kafa ütülemek']",D,D,Edebiyat,3,0.0,yok,True,False
1EIq8DUC-H4,Contestant_025,12 deste hangisine eşittir?,"['A 120', 'B 140', 'C 240', 'D 360']",A,A,Matematik,4,0.0,yok,True,False
1EIq8DUC-H4,Contestant_025,Dinlediğiniz Gönül Dağı adlı türküyü kim seslendirmektedir?,"['A Musa Eroğlu', 'B Neşet Ertaş', 'C Barış Manço', 'D Ruhi Su']",B,B,Müzik,5,0.0,seyirci,True,False
1EIq8DUC-H4,Contestant_025,orta oyununda sahnedeki iki ana karakterden biri pişekar iken diğeri hangisidir?,"['A meddah', 'B Hacivat', 'C Kavuklu', 'D tuzsuz delibekir']",C,C,Sanat,6,0.0,yarı_yarıya,True,False
1EIq8DUC-H4,Contestant_025,atletizmin hangi dalındaki dünya rekoru kadınlarda 1988 erkeklerde ise 2009'dan beri kırılamadı?,"['A Sırıklı atlama', 'B 1500 metre koşu', 'C çekiç atma', 'D 100 metre koşu']",D,D,Spor,7,0.0,yok,True,False
1EIq8DUC-H4,Contestant_025,Gülen Gözler adlı filmde Vecihi'nin Yaşar Usta'dan ısrarla istediği ve filmin sonunda Yaşar Usta'nın Vecihi'ye verdiği kızının adı nedir?,"['A İsmet', 'B Nedret', 'C Fikret', 'D Hasret']",A,A,Sanat,8,0.0,"telefon, değiştir",True,False
1EIq8DUC-H4,Contestant_025,hangisi Time dergisi tarafından 2023'te yılın kişisi olarak seçilmiştir?,"['A Joe Biden', 'B Elon Musk', 'C Taylor Swift', 'D Vladimir Zelenski']",C,D,Genel Kültür,9,0.0,yok,False,True
1EIq8DUC-H4,Contestant_026,"Karadeniz'le Marmara Denizi'ni birleştiren boğazın manzarasını seyrettiğiniz bir köprüde ilerliyorsanız, nerede olursunuz?","['A Londra', 'B New York', 'C San Francisco', 'D İstanbul']",D,D,Coğrafya,1,0.0,yok,True,False
1EIq8DUC-H4,Contestant_026,yorgunluktan eli ayağı tutmayan anlamına gelen benzetme hangisidir?,"['A demir gibi', 'B çelik gibi', 'C hamur gibi', 'D beton gibi']",C,C,Edebiyat,2,0.0,yok,True,False
1EIq8DUC-H4,Contestant_026,öğleden sonra üçe çeyrek kala başlayıp aynı gün üçü çeyrek geçe biten bir toplantı ne kadar sürmüştür?,"['A 30 dakika', 'B 45 dakika', 'C 1 saat', 'D 1 buçuk saat']",A,A,Matematik,3,0.0,yok,True,False
1EIq8DUC-H4,Contestant_026,muhatabına Hangisini söyleyen biri deyime göre boşu boşuna uğraşıyorsun demiş olur?,"['A Nafile ip atlıyorsun', 'B Beyhude pedal çeviriyorsun', 'C haybeye kürek çekiyorsun', 'D gereksiz cirit atıyorsun']",C,C,Edebiyat,4,0.0,yok,True,False
1EIq8DUC-H4,Contestant_026,bir cismin hareketini sağlayan veya hareket eden cisimlerde bulunan enerji hangisidir?,"['A jeotermal enerji', 'B güneş enerjisi', 'C potansiyel enerji', 'D kinetik enerji']",D,D,Bilim,5,0.0,yok,True,False
1EIq8DUC-H4,Contestant_026,hangisi diğerlerinden daha önce yaşamıştır?,"['A Charles Dickens', 'B William Shakespeare', 'C Fodor Dostoyevski', 'D Honore de Balzac']",B,B,Edebiyat,6,0.0,seyirci,True,False
1EIq8DUC-H4,Contestant_026,Dinlediğiniz Şimdi uzaklardasın adlı şarkıyı seslendiren hangisidir?,"['A Kartel', 'B Grup Laçin', 'C Cemali', 'D Grup Vitamin']",C,C,Müzik,7,0.0,yok,True,False
1EIq8DUC-H4,Contestant_026,hangisi yüz milyonlarca yıl önceki fosillerine çok benzediği için yaşayan fosil olarak da adlandırılan lardan biridir?,"['A köpek balıkları', 'B filler', 'C Balinalar', 'D zürafalar']",A,A,Bilim,8,0.0,telefon,True,False
1EIq8DUC-H4,Contestant_026,TÜİK evlenme ve boşanma istatistiklerine göre 2023'te kesinleşen Boşanmalarda 171.213 çocuğun velayetleri anne veya babaya verilme oranları yaklaşık nasıldır?,"['A %65 anneye %35 babaya', 'B %75 anneye %25 babaya', 'C %85 anneye %15 babaya', 'D %95 anneye %5 babaya']",D,D,Genel Kültür,9,0.0,"yarı_yarıya, değiştir",True,False
1EIq8DUC-H4,Contestant_026,Türkiye'nin savaş gemilerinin adlarının başında yer alan TCG ifadesi ne anlama gelir?,"['A Türkiye Cumhuriyeti gemisi', 'B Türkiye Cumhuriyeti garantisindedir', 'C teçhizatlı cephe gemisi', 'D Türk cihan gücü']",A,,Genel Kültür,10,0.0,yok,False,True
1EIq8DUC-H4,Contestant_027,"hangisi yağ kızdırma, yiyecek kızartma ve benzeri işlere yarayan uzun saplı yayvan kaptır?","['A sürahi', 'B Şamdan', 'C tava', 'D Damacana']",C,C,Genel Kültür,1,0.0,yok,True,False
1EIq8DUC-H4,Contestant_027,telefonda görüştüğünüz kişi kendi sesimi duyuyorum Başka bir yere geç veya kulaklıkla konuşmayı dene diyorsa Muhtemelen hangisinden şikayet ediyordur?,"['A sesinin Yankı yaptığından', 'B sesinin güzel olduğundan', 'C sesinin Öfkeli olduğundan', 'D sesinin üzgün geldiğinden']",A,A,Genel Kültür,2,0.0,yok,True,False
